Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
10.273717880249023,10.341734276805497,10.138585198253901,10.307876497096283,499900800
10.431921005249023,10.440010802371566,10.331245396295161,10.345027895081921,380018800
10.583231925964355,10.638363510214585,10.520609019865015,10.524204662328959,403074000
10.466379165649414,10.658442059135641,10.417539540638746,10.650951535080893,456136800
10.550573348999023,10.617391180438837,10.439110817677632,10.485853375999136,602590800
10.773497581481934,10.78038882989947,10.664432153868253,10.702485638831273,500788400
10.786683082580566,10.795372153527806,10.719265973272528,10.788780141047667,453266800
10.64765739440918,10.836723944282944,10.526307207561713,10.828633345087317,546123200
10.65964126586914,10.708780930930669,10.554470685193715,10.634172522390323,356316800
10.56106185913086,10.629677522562064,10.505031748070518,10.627579663800692,453306000
10.387277603149414,10.480163470747922,10.334243055555959,10.460686666160647,507539200
10.546676635742188,10.55656505294995,10.337236454850437,10.347123271861223,471080400
10.593716621398926,10.68120896969609,10.526300339414883,10.582330422622343,435957200
10.350120544433594,10.422331033855968,10.190417684323418,10.250343461444778,721081200
9.888092041015625,10.27731203338633,9.775730986451396,10.247349138842445,1162011200
10.026822090148926,10.175738054204947,9.907568984064627,10.092440582106493,659422400
9.907868385314941,10.133489812296466,9.887793109334085,10.101429058088629,753214000
10.166448593139648,10.179631818462791,10.045397669108278,10.067271565880105,409402000
10.223376274108887,10.265924712556187,10.161652674868265,10.264126891213344,325922800
10.163154602050781,10.194016011772215,10.06607381780418,10.165850934902622,372996400
10.336339950561523,10.36720215790157,10.15326616552263,10.242855617794607,404712000
10.533197402954102,10.548777725575372,10.39776389037643,10.429225372742453,448910000
10.500238418579102,10.616495976820836,10.500238418579102,10.581438847134661,309355200
10.515819549560547,10.515819549560547,10.369001416881073,10.416941737719704,352900800
10.446000099182129,10.513417991848636,10.410344513404553,10.506225907193878,329406000
10.442403793334961,10.48105574226,10.368994774024431,10.377983078361591,274019200
10.324051856994629,10.53469219021083,10.286298408937364,10.520310419583328,418661600
10.2230806350708,10.325254850434268,10.139483913454686,10.316565777601836,460084800
10.154162406921387,10.254838004346087,10.067569343652343,10.097232996502806,482731200
10.12869644165039,10.304279711408348,10.101729913553484,10.223979401077534,402539200
10.129897117614746,10.200309016788202,10.06847192872169,10.13049559155436,373447200
10.039401054382324,10.191912586078717,10.006142569525043,10.18502133968544,377535200
9.911762237548828,10.057681007504666,9.888391359415685,10.009440666687084,398946800
9.959702491760254,9.999552995966448,9.893783179393637,9.902472248714801,425639200
10.071462631225586,10.071761868003225,9.96329573699374,10.038203343499067,346220000
9.96030330657959,10.067570932690618,9.94951717664849,10.03161529935676,301800800
9.811686515808105,9.996858146240793,9.791911277652527,9.986670490170434,453605600
9.94322681427002,9.95461302095409,9.59295954126373,9.770939929462603,609898800
10.123297691345215,10.126892532845154,9.939024659879445,9.98067377500951,419378400
