Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
1.4079999923706057,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,0.006193659540913998,1.4013331890106202,1.38386669754982,0.0396874725507833,-0.03125002116642239,0
1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,-0.03125002116642239,1.3810665845870973,1.3824000477790832,0.03751844411399501,-0.00146625682208823,0
1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,-0.00146625682208823,1.3813331842422487,1.3814666986465454,0.019115169671189376,0.0,0
1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,0.0,1.3790665864944458,1.3823333501815795,0.018466014374739412,-0.009300250216974892,0
1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,-0.009300250216974892,1.369066596031189,1.3807333528995513,0.014550895339337611,0.0,0
1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,0.0,1.357333207130432,1.3778000056743622,0.013342888157929202,0.014822123387648434,1
1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,0.014822123387648434,1.3583998203277587,1.373000007867813,0.008732844612323435,0.01022391096282882,1
1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,0.01022391096282882,1.362666416168213,1.3723666548728943,0.00950174204550261,-0.01012044048045202,0
1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,-0.01012044048045202,1.3641330242156982,1.373399955034256,0.011256251246177039,-0.015092021292617885,0
1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,-0.015092021292617885,1.3639998197555543,1.37063330411911,0.012790724956900637,-0.008897736576826909,0
1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,-0.008897736576826909,1.3614665985107421,1.3682332992553712,0.013389865773213057,0.029925241521389534,1
1.376667022705078,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,0.029925241521389534,1.3629333972930908,1.3708333015441894,0.018722424926327374,0.004842089585325171,1
1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,0.004842089585325171,1.3629333972930908,1.3747999489307403,0.018222525108911175,-0.0014457649007199036,0
1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,-0.0014457649007199036,1.3653333902359008,1.3768665969371796,0.01739668388900145,0.006274368474681324,1
